created_at,language,likes,retweets,text
2020-06-05 15:45:26,en,0.0,12201.0,"RT @TeamTrump: ""Equal justice under the law must mean that every American receives equal treatment in every encounter with law enforcement…"
2020-06-05 15:44:05,en,0.0,16122.0,"RT @Rasmussen_Poll: Reader Tip: Coming Later

Our Daily Presidential Tracking poll today shows Black Likely Voter approval of the job @real…"
2020-06-05 15:43:51,en,0.0,51418.0,RT @marklevinshow: A vote for Trump is a vote for jobs. A vote for Biden is a vote for mobs.
2020-06-05 15:43:43,en,0.0,8207.0,RT @WhiteHouse: The job surge we're seeing is widespread across American industries! https://t.co/zLyqEykO3Y
2020-06-05 15:43:41,en,0.0,12808.0,"RT @WhiteHouse: ""Equal justice under the law must mean that every American receives equal treatment in every encounter with law enforcement…"
2020-06-05 15:43:31,en,0.0,9518.0,"RT @WhiteHouse: With 2.5 MILLION jobs added in May, we're on the way to an incredible period of growth! 🔥 https://t.co/gRrmte6xS3"
2020-06-05 13:01:38,en,87613.0,15108.0,It is a stunner by any stretch of the imagination! @CNBC
2020-06-05 12:59:17,en,72906.0,15769.0,"It’s a stupendous number. It’s joyous, let’s call it like it is. The Market was right. It’s stunning! @jimcramer  @CNBC"
2020-06-05 12:54:18,en,140641.0,26226.0,"Oh no, the Dems are worried again. The only one that can kill this comeback is Sleepy Joe Biden!"
2020-06-05 12:51:00,en,101929.0,21499.0,"Congratulations to wonderful Charles Payne on having been so optimistic, and therefore correct. Market up BIG!!!"
2020-06-05 12:48:41,en,111823.0,19168.0,I will be doing a News Conference at 10:00 A.M. on the Jobs Numbers! White House.
2020-06-05 12:43:18,en,76818.0,15058.0,This is an AMAZING JOBS REPORT! Edward Lawrence @FoxNews
2020-06-05 12:41:31,en,79349.0,16622.0,I am so stunned. I’ve never seen numbers like this and I’ve been doing this for 30 years! Steve M. @MariaBartiromo
2020-06-05 12:34:09,en,87451.0,16263.0,THESE NUMBERS ARE INCREDIBLE! @MariaBartiromo
2020-06-05 12:33:10,en,177627.0,28485.0,Really Big Jobs Report. Great going President Trump (kidding but true)!
2020-06-05 12:29:45,en,0.0,3989.0,RT @SenatorEnzi: The unprecedented COVID-19 pandemic has highlighted the need for better federal budgeting. We had the financial tools to a…
2020-06-05 12:28:47,en,0.0,4735.0,"RT @SenMcSallyAZ: Yesterday, the Senate passed legislation to improve the Paycheck Protection Program and grant greater flexibility to our…"
2020-06-05 12:28:29,en,0.0,4927.0,"RT @SenMcSallyAZ: Great to hear that Navy veteran Michael White is on his way home to America!
https://t.co/ppK0OJmtKA"
2020-06-05 12:28:13,en,0.0,2814.0,RT @SenMcSallyAZ: I spoke to Arizonans during a telephone town hall earlier this week about what’s happening in our country right now. (1/4…
2020-06-05 12:28:06,en,0.0,3668.0,"RT @SenMcSallyAZ: I led a letter to @TheJusticeDept w/ Sens Grassley, Crapo, &amp; Tillis requesting an update on the financial status of the C…"
2020-06-05 12:27:13,en,0.0,4935.0,"RT @SenTomCotton: In particular, I’m pleased the administration will be adopting policies similar to my PLA Visa Security Act. America’s so…"
2020-06-05 12:26:53,en,0.0,6223.0,RT @SenTomCotton: The president should use the Insurrection Act to deploy active-duty military forces to these cities to support local law…
2020-06-05 12:26:43,en,0.0,7637.0,"RT @SenTomCotton: We should have zero tolerance for anarchy, rioting, and looting. 

If necessary, the president should use the Insurrectio…"
2020-06-05 12:26:33,en,0.0,5439.0,RT @SenTomCotton: Judge Sullivan is abusing his judicial power for political purposes. It’s time for General Flynn’s nightmare to end. I’m…
2020-06-05 12:26:23,en,0.0,6413.0,"RT @SenTomCotton: The carnage caused by domestic terrorists and other criminals threatens all law-abiding citizens, including peaceful prot…"
2020-06-05 12:26:05,en,0.0,21493.0,RT @SenTomCotton: To those who claim the military has no role in stopping anarchists and other criminals from tearing apart our cities: rea…
2020-06-05 12:25:51,en,0.0,4544.0,"RT @SenTomCotton: There’s no one better equipped to handle a crisis like this than General Milley. Our thanks to him, our troops, and feder…"
2020-06-05 12:25:44,en,0.0,4221.0,"RT @SenTomCotton: Violent anarchists and insurrectionists were once again allowed to rule the streets last night in too many cities. 

The…"
2020-06-05 12:25:24,en,0.0,4703.0,RT @SenTomCotton: I applaud the U.K.’s decision to open its arms to Hong Kongers fleeing the tyrannical regime in Beijing. Hong Kongers sho…
2020-06-05 12:25:06,en,0.0,4083.0,RT @SenTomCotton: There is both a legal basis and a long historical precedent for using our National Guard and—if necessary—federal troops…
2020-06-05 12:24:45,en,0.0,6873.0,RT @SenTomCotton: I call upon the administration to prioritize the admission of persecuted Hong Kongers to the United States through the U.…
